Ant,Node,Snap,Full nn,Full ee,50-85 MHz nn,50-85 MHz ee,120-155 MHz nn,120-155 MHz ee,155-190 MHz nn,155-190 MHz ee,190-225 MHz nn,190-225 MHz ee
45,5,0,1.993713038273006,0.9754366683692812,12.782252433633738,1.7563977810154774,3.6697750657262618,2.0380386657383975,2.6123257783733265,1.865122632425213,3.238908210715059,2.2741244685574356
46,5,0,1.232968835370876,1.062660106982767,1.9246377868949944,1.554926835011427,2.1510203724024155,2.339994129095097,2.5162242561530945,2.08799180569962,14.423362563741835,12.98446848335296
73,5,0,1.073627085846964,0.9677973406419427,1.859867881481013,1.6845222416320307,2.1868235418659387,2.330354211971398,2.85818122005867,2.3134195315628645,5.0305369933943265,4.039181033995016
81,7,0,1.7580032242758314,4.946666644104929,1.9363453514349647,1.7296590332730775,1.9488538178168422,6.691444696620581,3.397836407192659,10.846533495235917,5.050553664771051,27.410083276885494
82,7,0,1.264077082765432,1.332664311879166,1.8825484834324544,1.5121871960195046,2.1491921670574263,2.5380017148300644,2.0784707094996793,2.275040526609351,4.511121237926332,7.362637625229561
83,7,0,2.13631442938332,1.8114752328926909,6.47356044092944,7.388647901332359,2.442013641360436,4.842590319486998,3.406138767658233,1.9133705237942866,4.346508046881714,1.9640517593522047
88,9,0,7.593112017475316,24.488596262861503,2.3561011271244823,3.2378053283871386,9.345786199330448,108.31104412533126,4.579030326347424,7.443606945541606,3.31858924120051,5.031400456331467
90,9,0,11.454346513966838,22.54774813435963,3.7897708611034444,3.197584463446475,22.448940001134833,50.1118432036318,9.96878086329726,7.936817762343759,44.26783405966851,26.014244909128063
91,9,1,1.3207865225124464,1.3025842136002552,1.6926133037776092,1.6482944263331145,2.5578684379880143,2.107546429465795,3.1815913613936075,4.017720795373112,2.2488845523684473,3.060036111128756
92,10,0,1.4100795508317676,1.4113887507662428,2.1618514459616787,2.24663709425905,3.775145755883262,3.7180316052062974,2.146849579913905,2.7626073698948597,3.9452034471302238,3.229143598529498
93,10,0,4.216496377923833,2.9756933117055375,7.150345249015537,12.171450253114166,5.329340799957024,7.2948515600895405,3.229026340598092,1.9936214210333072,3.2573022182905653,1.685153572594651
94,10,0,1.098560839534775,1.225377232743162,2.2422173904088374,3.008119561935101,2.2194460086467607,2.896428145080114,3.0550915560721807,3.5981058946500757,2.6730296125123014,20.95972943503335
98,7,2,2.849867332281477,3.266863886798827,9.59136982846425,15.774756264437475,3.035071636519864,4.728560600506789,4.800634528299285,2.200252588203095,4.041498449380869,2.0316337359452805
99,7,2,1.3988043383376034,1.2141865943138381,1.667775202061253,1.7329343553112506,2.1747740597272025,2.426919257243628,1.6679143035684951,2.4991422414300586,3.981488427845674,11.160656019276045
100,7,1,5.0279210452416185,1.2233929244327544,12.480169940456966,1.4760528072447072,9.293930312099661,2.027721317564263,3.202260518749349,1.6400267083600222,3.703331558766231,3.5144321694522334
105,9,1,1.2363411876358006,0.9185818989271447,1.8527167277970917,1.7408731220463896,2.0750458306619137,1.789010181702452,2.058173518537348,2.079221623424228,2.6260568128946824,2.6878852246618434
106,9,3,2.140587283573095,2.0575002962308675,2.392857766603225,1.9884604738782075,3.0924600673519693,2.9882890988472597,3.698363766039599,5.164895626095672,4.626061978893299,4.862914106264347
107,9,0,1.825751204136771,1.6880768993966098,2.370740679039483,3.455937018819573,2.6193362701829863,3.99179671734045,2.0756853537642557,2.167051486194337,3.365447447175989,3.107036689669128
108,9,1,1.1554583624302768,1.016304445724268,1.6977270326863707,1.5937426091472817,2.2296978517251755,2.483879305077605,1.8023201590134208,1.6910289552391982,2.7562424843019797,2.3571607176608795
