Ant,Node,Snap,Full nn,Full ee,50-85 MHz nn,50-85 MHz ee,120-155 MHz nn,120-155 MHz ee,155-190 MHz nn,155-190 MHz ee,190-225 MHz nn,190-225 MHz ee
81,7,0,1.4671587255281302,1.100831513140676,1.6586599426966073,1.7638054049585234,1.8947602185046954,2.0213760865196013,2.4112275483424574,2.3163645468683094,8.906377999201558,3.370363712819833
82,7,0,1.241740201241101,1.2444743216211764,1.6045643415317483,1.61379705540488,2.1540887462639584,2.517535069157864,1.8465141691497204,2.0516147290917064,3.975276812743942,6.267988658235185
83,7,0,1.892475348852014,8.13503406983199,5.638225652900709,7.352423399915588,2.014339355928259,4.003506790130615,3.349547579706187,1.832519440850289,4.183091941564317,1.704992455504351
88,9,0,2.484318271564252,37.869799014225066,2.202440351859851,3.1036691863695505,9.621031971994869,159.84757842904398,4.223080617390017,5.793315883643199,4.135631326202677,7.021883369851818
90,9,0,18.213168932891275,33.19292028201361,3.2653207696266797,2.837401267740055,28.141293072800615,51.375854734958644,5.0914391587923555,4.1464084671387305,12.037054012794963,6.606273227334134
91,9,1,1.3114940609301369,1.2104734479488704,1.7751006112975805,1.7243122604899828,2.6916999742484733,2.1063070304233626,3.103837440080543,3.7534335110650856,1.9013862954855978,2.881499876378309
92,10,0,1.5003486326216824,0.9731732016178007,2.0070036209676863,1.6627206682069218,4.160654338130674,2.1973350615612763,2.088120928139809,1.906246060881309,2.8560317411688967,2.190967695748776
93,10,0,2.6172134375672504,2.568805559132238,7.129468934560707,13.516387314003998,3.239344430396986,7.192155639545424,2.7423440416479687,1.9716131503959347,2.9474325919710127,2.080458538313424
94,10,0,0.9278225967970155,1.208190951640905,1.7711329326701564,3.083192858294872,1.7731046449479666,2.9796075398983053,2.0708362082837364,3.340688788197212,2.2266300162546986,16.979247711299486
98,7,2,2.8642890101065044,3.1020268630621097,9.989971265356651,15.334308069236531,2.4728993490594577,4.875094032588676,2.579035422776611,2.048651474493477,2.5681050687704023,2.130577747272675
99,7,2,1.1577427179170494,8.1081571564197,1.6669898453959953,10.420524519492162,1.8456944655647747,10.094677568329715,1.851528439119233,14.193861249070661,4.203215925002598,28.21577945870881
