Ant,Node,Snap,Full nn,Full ee,50-85 MHz nn,50-85 MHz ee,120-155 MHz nn,120-155 MHz ee,155-190 MHz nn,155-190 MHz ee,190-225 MHz nn,190-225 MHz ee
3,1,2,0.05438414897255427,0.037075331978150695,0.022732892912762547,0.017256896004024837,0.022321052962280062,0.020495432768262527,0.029453850555411658,0.02671713075544491,0.04615741639697605,0.06726267280915721
4,1,2,0.044654387927740014,0.03172575117209057,0.019767943093052295,0.014739929502533023,0.020396186544991743,0.015329662894920017,0.019938302082809358,0.0161204180447216,0.025526834789111164,0.019097841988433516
5,1,2,0.04880892567825833,0.029181400164012748,0.021899637948211422,0.01456070254310063,0.020486622835954996,0.01630347507808081,0.022657030121747315,0.016806172391627343,0.0417001021392345,0.037658519753798074
15,1,3,,,,,,,,,,
16,1,3,,,,,,,,,,
17,1,3,,,,,,,,,,
18,1,0,0.8483771671437152,0.03726593164208995,0.018712176837531187,0.018088757039175046,4.20594168462977,0.025698628980411302,0.022326601962340546,0.021787799916418493,0.09421467804529877,0.02619262078524948
27,1,0,0.18864594356689227,0.003081674651306907,0.19095290474032436,0.009777711566778226,0.3035518410264634,0.0026266670338800815,0.08873915186100971,0.001348092682656181,0.12357225863340847,0.0011359907463115908
28,1,0,0.04008631666001856,0.8845114727056539,0.01503242357553455,0.0331378031957933,0.06465954002251274,5.0567754105767575,0.016714921989344107,0.035108396337514294,0.026086952868397982,0.08765630817132807
29,1,1,0.05285094820297571,0.04173160191582034,0.04152345625906247,0.017290881313230175,0.03275843636240805,0.019291530688157667,0.04374554301987923,0.04074387553247345,0.10673575032873062,0.03974792337611116
30,1,1,0.028212919955709903,0.01907519887310324,0.013631764911862243,0.009196691446400965,0.013233716575826176,0.010896581660466143,0.016223823345605657,0.018363416710186355,0.031615160124840315,0.03201335127704141
45,5,0,0.002515706816824845,0.02768393843966136,0.008832571015896542,0.017126880016924237,0.0014323177302216412,0.016613131490239193,0.0016463105446659022,0.016433030218497825,0.002174867366038935,0.02156841735653653
46,5,0,0.04430870177465208,0.025455228803783873,0.021089989429876135,0.01384835353893017,0.022620900921826472,0.01545349291758443,0.021348790863739295,0.013555527590376005,0.02191702300646731,0.021920060167519014
73,5,0,0.04727893200407595,0.030142384814487288,0.021583662164375364,0.015177622399234885,0.024234044920349317,0.018006381213501458,0.03156393527828637,0.021470724255619904,0.058376072532735836,0.027686790333348667
81,7,0,,,,,,,,,,
82,7,0,,,,,,,,,,
83,7,0,,,,,,,,,,
84,8,3,0.06437110892316793,0.33955056388976523,0.023806608072301543,1.285119263018724,0.025234448682866634,0.8513735223645861,0.03280039365657274,1.1645497051106135,0.08162909971105961,1.5347889213951826
87,8,2,0.027746335003666567,0.013012554244821594,0.01378983626443323,0.009026905829188706,0.012995753693090787,0.007422462238379586,0.02693794558902936,0.00982080259874842,0.025267330124597122,0.013398594853754508
88,9,0,0.124677393203187,0.127367675369535,0.28586527179238613,0.6509110610507604,0.1835146405676103,0.29920279606720096,0.11922892733210394,0.06891493726995376,0.15497896754568644,0.059944805995927136
89,9,2,0.07575353875671338,0.16851536204821205,0.03884501390589813,0.02856779542104214,0.09556512073003628,0.45128584517102616,0.0458186307225975,0.08955070685070675,0.11157280219645607,0.12545635671583202
90,9,0,0.0616077120529575,0.04172693001868789,0.022350697711781383,0.018944863754535253,0.04639397768660546,0.04302378247867962,0.04584359363994095,0.022020757197203054,0.1525509550578803,0.06252584514983614
91,9,1,0.043581291421053096,0.03661542127528568,0.017389388061148453,0.016048557315598146,0.025197369299524815,0.020691700707256296,0.03578560450129799,0.049025988074579835,0.024826270955499476,0.03448600926081096
92,10,0,0.06092461225035733,0.03470305534746783,0.027160114837955173,0.022565905903564176,0.060753519703544076,0.03608130261876143,0.030272285749872372,0.0262085587473008,0.03307674970646861,0.024053689023023607
93,10,0,0.13951886952176026,0.012069322146132195,0.21491253220895842,0.037642956941239314,0.10743033505008354,0.013880988040817983,0.09308763375355354,0.004496144126226961,0.10099686709291977,0.005185574341051378
94,10,0,0.04073441717728357,0.029030441216746146,0.02230004869691213,0.027227346430383798,0.021894103451069874,0.022201124978493265,0.02724807331936528,0.027094486881039086,0.028602712112424065,0.15350847246357155
98,7,2,0.14063011847147894,0.10583815749850074,0.32849885281840896,0.24376989779283034,0.08264366312583037,0.0810831796062647,0.14392246779076545,0.03290715668748724,0.12829846052037575,0.030525835576944944
99,7,2,0.49319518970699455,0.048861023505067366,0.05471174552339171,0.027826421822376882,0.2722542599005698,0.03030312937461507,0.10817726914161147,0.021427248524581086,0.20026520169888629,0.05557901504610105
100,7,1,0.005456241553866095,0.045722563169981675,0.015182677380310287,0.016694205281105746,0.005302493227807155,0.028877783570577666,0.003831328878531515,0.02020344283860273,0.0046691277509145574,0.033447845401677216
101,8,2,0.0482443217455959,0.03185250506903872,0.02198503345862766,0.015732082189946615,0.02395762386903,0.021002192595689594,0.026683406422373518,0.016901256549950908,0.031207731723578266,0.09255089979794566
103,8,1,0.059776818580966715,0.03170990586168807,0.029583071661657825,0.0179907571660746,0.024896444819886572,0.016479599881688563,0.02348296963320059,0.016680718930836568,0.03308590936891695,0.023794960774112
104,8,1,0.06200199746106635,0.035575918895767944,0.024428197642727932,0.014358606255684685,0.02627068787012692,0.01739406894165314,0.022897788275638025,0.01712576154057828,0.03129724020919377,0.020053416526034255
105,9,1,0.10619010185032321,0.020820841118585003,0.25311646807262966,0.026991034175540593,0.06392977645818405,0.011831079236983996,0.11206432798052905,0.014308716950489485,0.1700354090387645,0.008726050672516115
106,9,3,0.06328925826922566,0.057723079382672036,0.02594472319027464,0.01899275505976352,0.03754632648415067,0.04558057502512989,0.09382307244346237,0.0671856276146786,0.09337635461030136,0.037513931576165276
107,9,0,0.12688311919765274,0.33381605334018727,0.026115598819805463,0.024489516149397785,0.15518529160047795,0.9242577159586187,0.024301228826520364,0.02385376351968911,0.027070473986738695,0.037912398019343346
108,9,1,0.04298611549965129,0.02497136832747727,0.01995786756386349,0.013114710119329373,0.0183613221109016,0.015007245365246204,0.017593346219265466,0.013817219280598472,0.02113990459449391,0.020763812160149112
109,10,1,0.07638390560417456,0.03897845380289465,0.03165760654560698,0.01804121092467397,0.0708492246174476,0.04147951380634988,0.027465891333433447,0.01721520167416274,0.03701198543064311,0.02460978711217416
110,10,1,0.05875521151971048,0.02869944753341513,0.013983997457140223,0.015528336601493017,0.045557088500455555,0.017944361462269836,0.04702202274468351,0.018483935564134406,0.03997411835908637,0.019418675315159135
111,10,1,0.057775450778397304,0.02672794699848094,0.029350699399619574,0.015722885028611126,0.030752798755254544,0.017142868878684013,0.02641100604135128,0.015669370676398883,0.029548548501029427,0.019154863447445568
112,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,7,2,0.18263985495011587,0.17606886446810668,0.14440568002367135,0.2665323457430651,0.44281144199761235,0.19652668580328025,0.13578193103965605,0.05484784259238541,0.1792351842132142,0.07560617587945731
119,7,1,0.06330661035057504,0.04372433110282091,0.0340107568069202,0.02267656481214244,0.054148006970932576,0.04251545395031435,0.034819010691466035,0.02213934358946196,0.08179720381221159,0.037240346907084804
120,8,1,0.0480623504677792,0.02633204996352984,0.023503782836279224,0.017592569170956588,0.021452054521424457,0.015296692048800895,0.02460655346905643,0.017097941159747408,0.03109204008392582,0.023047391274656465
121,8,3,0.04231459340150844,0.14146795346940266,0.03634096801809642,0.03901379542268434,0.040306998067383776,0.2662278013034981,0.03814338866570563,0.14554233791290366,0.04731253787875577,0.6740199557884329
122,8,2,0.054481662025926185,0.03470776373227058,0.025850118219351237,0.01804711050302731,0.02609115022053553,0.021491348783224964,0.02786037870404088,0.02586832633622193,0.046244755184193936,0.03923251672206408
123,8,3,0.056427511245712714,0.31776679978110695,0.021700385306951106,1.1758787174432026,0.021151462029355576,0.8482363830804476,0.02794740477705395,1.2271163718913425,0.03305556665933636,1.5561432042342351
124,9,2,0.052592285214481845,0.023458108168226282,0.02352016268831013,0.011810238374584003,0.024391729448909855,0.020238315374103474,0.022078660691733476,0.013259351928646444,0.06515661880905921,0.046294232751986526
125,9,3,0.06229819924490568,0.032946604665293026,0.02717916910064727,0.013351840301205405,0.03655926526798472,0.01950726707470167,0.05012750179346846,0.017881669569277475,0.10245201837130845,0.029727918195701288
126,9,3,0.6671408256963379,0.022241963493432566,0.1674760037145488,0.03344536569933766,0.38559364601776097,0.036509104881986186,0.38322312967607547,0.009803229396223022,0.5259073959212744,0.023130669528540856
127,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,10,3,0.06263519217339819,0.03060224449921361,0.023497462494069962,0.015426709599914223,0.059992849651398804,0.019909911045624257,0.16827071402441826,0.06184042598731927,0.029563595269204067,0.015651230735855993
130,10,3,0.042989073166235715,0.033832010991720604,0.0399182044501634,0.01667847589151318,0.024731572936591426,0.018109325939611908,0.02786366690203452,0.02279042165265885,0.04257030610085532,0.035157187851336945
135,12,2,0.06000017230274841,0.026994756556152882,0.02730503968337106,0.01563954094160628,0.02838292176619965,0.02398499626902819,0.02960273372631575,0.02567077752247128,0.06704821023259125,0.03146606822985263
136,12,2,0.07342285875580606,0.039403991802012046,0.04771683465396499,0.020338068667139032,0.024786412872292617,0.022523429306154183,0.041775931485621746,0.02424621380100771,0.06808998438047321,0.03960681585862315
138,7,1,0.05696928908364298,0.03666617409054744,0.0241984551661588,0.016809712279457108,0.03855769416936952,0.022371580975174384,0.029351238632906285,0.02642812539075552,0.38857740576146205,0.4140447826391607
143,14,2,0.05813393610144405,0.020790697043360402,0.031502874313519925,0.011868749298227644,0.026559041601626445,0.011588413598984111,0.03113014482375366,0.012967363184692438,0.06359176478521629,0.04903003192923112
144,14,3,0.05793841269153558,0.032034835814355817,0.028844924668275186,0.016452624987696677,0.02902311163955344,0.016733378833265495,0.02725828282771328,0.016225094548482175,0.0362557791986934,0.021480965071882865
145,14,3,0.015602094387198959,0.025087867636417276,0.008755232490578215,0.014067583347791228,0.008373686045175407,0.016614981656865563,0.008183301846938202,0.014824072741960233,0.008497268192227979,0.016537295390586876
155,12,2,0.12708229633213028,0.14149428756533095,0.18926209804178898,0.49307431392343204,0.07507847647222612,0.07620671776123052,0.09143565123413863,0.18218692780637916,0.1608567332177667,0.0747374797826454
156,12,3,0.060225359871006114,0.03408897287740014,0.026101411812409502,0.01681260757959796,0.05478819057086312,0.02100931378937344,0.026730036174346945,0.019669542737853832,0.03471988991702221,0.03244362073017032
157,12,3,0.05610394329300528,0.025903186432551812,0.02628724919169207,0.011847605601397148,0.03374550145345141,0.019010886916637985,0.030647489689432015,0.01520593922223376,0.05299615495101975,0.052569269884495416
