Ant,Node,Snap,Full nn,Full ee,50-85 MHz nn,50-85 MHz ee,120-155 MHz nn,120-155 MHz ee,155-190 MHz nn,155-190 MHz ee,190-225 MHz nn,190-225 MHz ee
45,5,0,2.1977322194187128,1.021916492314645,12.33533728563371,1.8454058137758487,3.4618871307616,2.0269218114281107,1.9527521797029739,1.8587291438746494,3.079862932719106,2.8710995369691603
46,5,0,33.61572464178897,97.20344703541994,27.1057835104641,114.00629760522133,34.043992284172134,106.04624258438326,52.667047791118954,137.21339247225842,60.32770769496773,149.91078264611002
73,5,0,1.0540712024636056,1.011513558875998,1.9099404290331654,1.7246562812490547,2.204569959989544,2.0820176230546195,2.4670706106161275,1.9630114399816185,3.729638468465984,4.042309259458289
81,7,0,1.712691877742341,3.9929682967992104,2.1082335176681273,1.8176155672382774,2.769176529701709,5.7485987057928805,3.9817220064348002,12.506389846056553,4.1045002363424565,11.36198015494033
82,7,0,1.2749955556058152,1.9160426110940603,1.965022704240083,2.3599388390484437,2.259557527597598,2.8995528306027243,1.9261441216220772,3.0288085139908842,3.3511781839682997,6.8525183866131325
83,7,0,1.8802145797370726,2.130775495707981,6.164096988314104,8.518996683332418,2.209057631757063,7.085163329433124,3.374500253997846,1.985474433820748,4.473555118175703,2.158831134387157
88,9,0,1.4164482802754639,4.235291002719217,1.9582205507407768,2.875385425498675,3.1358231791093614,19.103802291800065,2.2386417434455974,2.9423213690980665,2.575414990397435,3.3027803884462217
90,9,0,28.220413955737314,58.95621442429523,3.1816506648445415,2.808408630133733,57.06846807115503,148.30681829280138,8.403309249698822,7.639870148919169,34.00753474984939,15.744536656888403
91,9,1,1.3359526767728018,1.3904492289035597,1.868479994284014,1.8205101581678267,3.163134205376281,2.3513328962216424,3.642712374124995,4.784999822760082,2.500438460321051,3.802874891457713
92,10,0,1.0038334208509596,1.2060663700879533,2.1024265848175827,2.3978251056891953,2.3185292942530786,3.0310106111738992,2.315471961575752,2.887129536336953,2.8202814751858165,2.674919190456544
93,10,0,2.660385930385074,2.240798950175223,8.568284384471976,12.470311089905694,4.144596903850419,5.447182278525413,3.1515257113935453,2.02949051114279,3.637106309080222,1.9532044848440433
94,10,0,0.9684795313690221,1.0645818505313387,1.6859863507941817,2.308421027800018,1.8878269454965744,2.363573573978101,2.298859377039273,2.8838595440325046,2.7584800902417115,13.44415412059784
98,7,2,2.5939594622627946,2.910014010487587,11.542127757693036,11.795000502193444,2.4278925958009543,3.305368790510684,4.557800069452731,2.1347175339218167,3.4716208665030024,2.26821979198556
99,7,2,1.650538383639781,1.7604144045782368,1.913573822469308,1.8156101974819212,3.16119423054404,3.757471920781022,2.087452838246981,2.7396232321586735,7.0579297964186845,16.4206153999745
100,7,1,4.012485663790241,1.3198952098061851,13.840482500377478,1.6011259866643428,5.9304936167243065,2.374668169299924,3.2800227853030712,1.7196773824871385,4.2051586507648455,3.512990932601751
105,9,1,1.0277611970072251,0.907363439307696,1.7475837393406428,1.5473554222287769,2.118273077280075,1.9216772416549848,1.6663718965153642,2.0627073280611365,2.399448043002604,3.2287802457030588
106,9,3,2.2788296979187206,2.8153070728566294,1.8778698899610975,2.043263615551802,3.926837348779821,7.212469001725468,5.657393422888642,3.9950492561744664,3.9639692157804722,3.838229773783909
107,9,0,5.448107091761811,8.219292823564905,2.2316971887232793,2.893765520005239,7.967203759251896,19.41484613427905,2.2050691197206205,2.307242189744891,3.379058327148407,4.496038238467782
108,9,1,1.655453857611928,96.04410026845314,2.646613986228282,289.7571391879852,4.0300467784554685,174.13810660494298,1.9784822088961664,161.94447405174876,2.8078851709667534,178.44502245592298
109,10,1,3.3743404994191812,3.4723890861517215,2.6800921138051117,2.255087912359813,8.587624453388266,7.354760708904942,2.035754871757816,2.974720940440062,2.276592771252777,6.9389373880677425
110,10,1,3.151411243920602,5.759291923024357,1.6954655475309195,4.154694690287511,2.231418788106065,3.4288182821549573,2.078656884509565,4.500133179761041,2.6249338324537947,5.229841237336692
111,10,1,0.992166686531877,1.0676182025340502,2.382583499321987,1.8130730860551796,2.2546175548621314,2.2625491298860045,1.9842206999081882,1.7593653141621304,2.1495214084326397,2.4486374839233065
112,10,2,1.2011135596243936,3.1278860102019386,2.061582548720726,1.775811003758828,2.794151454034282,4.442364073424386,2.671347389417407,5.943225684129404,2.9932402231357402,6.90408248038553
116,7,2,2.7734586973853808,15.740396883510748,4.860340200874046,11.142392680079146,10.668764447107582,5.143583828552328,4.1322793458700735,4.805604040948049,7.4044333514221226,4.299651092456724
119,7,1,2.4194423800255893,1.944176076263879,2.646415341453312,2.19480603180712,7.025300292148254,5.064812209562987,7.594733545120632,2.0857348815140595,26.005330838534523,3.1703451744269135
125,9,3,1.6285248488030732,1.2549280654409978,2.143028620166769,1.7790450642975477,3.7552797691495248,2.178335676814377,3.2299492884327416,3.460009099217997,3.443250585475199,5.361728600792711
126,9,3,1.4960113852717891,1.0946481590664547,2.1016905525426623,1.847394606609167,2.738627262351889,2.1486731472254386,4.287682556262815,1.9828898778820356,14.293632842517018,3.762529351641794
127,10,2,1.4745089987603484,1.3166836484154194,3.633905877315145,2.0150553010686325,3.8277759499627924,3.46666955188411,4.152194922753433,3.004755293034913,5.43508748656312,5.072041580764023
128,10,2,0.945415054007976,0.9961104249077202,2.1907265087832544,2.7213440441070484,2.202459772540653,2.3073581683810542,2.037227679583408,2.045126391035239,3.4255534933532856,6.675724862875616
129,10,3,1.3720118004302868,0.9046331345798048,2.093136897524505,1.6696008474612487,2.6108493126483685,2.0203164756899556,2.9149030538714547,2.149198532778375,3.561793819287586,4.297761877390508
130,10,3,1.0986955050407776,1.0292420330286844,3.1340038828352976,1.6772361875085005,2.470775042431147,2.137465944968121,2.0463831456412516,1.791089454341077,4.436516895283124,5.746356829872674
135,12,2,0.9828914177331589,0.8873615606539641,1.90806803722787,1.7985884909892327,2.767289273587432,2.041711773438162,1.8822257426259035,1.82605000965497,2.257339236220083,2.300223149368903
136,12,2,1.2983363685346045,0.8685423543444772,2.3300953221564185,2.039044531095813,2.0387574657517584,1.892611480096293,2.750624653708666,2.0523964840017057,4.035285662263699,2.490085554938753
138,7,1,1.3011802261221133,1.1513848320902458,1.8666727139559043,1.7186930448337048,3.3635864322893756,2.4305537518199785,2.2267517608661755,2.70091917746658,28.401315302039606,37.27461736608507
155,12,2,44.22519089136357,25.22017891358263,5.261014366307788,13.920650298480323,19.51377986076637,10.284602240099035,4.671932919104461,4.07732868683544,9.913810775719384,3.8119134329894626
156,12,3,2.755473876228894,1.1806795580805687,1.6775210825742495,2.355615746470683,2.9340924942337803,2.8893071544417794,3.0757890917952264,2.2674614438322975,4.27821877448529,3.6573929361441357
157,12,3,1.0293806902198281,1.0367323267822461,1.9007941505742239,1.6401419107539774,2.460031496313064,2.423357306282652,1.8168358595559608,2.015691727185559,2.137487998632858,12.183463168950045
158,12,3,1.424995626486677,1.1725356434501144,3.2692966393954843,1.6349791512821017,3.522419558529573,2.441334442053214,2.7800041313527086,2.705818997462483,4.220678655370103,7.995423145110824
176,12,0,0.9113190199053186,0.8538429377638015,1.7392084031377133,1.9640676961815167,2.3422992318049545,2.0202289162995126,1.7564394393919172,1.953516851288565,2.1075758541533003,2.35186174104422
177,12,0,0.9079289110604806,0.9761554521756133,1.5755072454615247,2.0664173544596838,1.9656947059859933,2.4421949348981933,1.6159900870911894,2.110496975198234,2.272618818922441,3.311539204806722
178,12,0,14.178001063730735,112.24835590165729,6.346839869034659,194.08714914775183,5.212107802460629,119.80232784615556,7.449641156292458,216.0193877226241,8.604681473974033,215.18142255855602
179,12,1,1.143692900008832,0.8346281025289002,1.7768979917312917,1.8803120697556368,2.384610725973525,2.145990428193954,3.5302640726705703,2.007568317534672,3.7009270452964347,3.8504171712403084
