,Ant,Node,A Priori Status,Auto Metrics Flags,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score
0,3,1,digital_ok,0.0,-0.7750653848183131,-1.2663309395667994,-0.2775488410052556,0.13969724916698079,-0.7971273115680204,-0.01865467305143737,-0.6581816875575873,0.6334190567564018
1,4,1,RF_maintenance,0.0,0.6322832138014715,0.9645818425039615,-0.9968136631510793,-0.39966634825353325,1.3506013213368238,0.5156288214611834,-0.0770652130962426,2.631097142195861
2,5,1,digital_ok,1.0,-0.5360203495780217,-1.1838239786612543,-0.40462690270784724,-0.48529161192055964,2.8073854763977977,1.141402094113678,10.780479213650711,0.18809315290264048
3,15,1,digital_ok,0.0,0.5009651916367781,0.5935550048172248,-0.21046261591327908,0.17923893201082955,0.6204428522809543,0.4319189115376708,3.3419994491934584,1.2933583623515632
4,16,1,digital_ok,0.0,-0.6839498822635552,-1.0240300515319298,0.44680103411269495,-0.7983955689001557,0.8853632413557877,-0.07291458704980235,0.0863601058738885,1.7884537858447056
5,17,1,digital_ok,0.0,-0.14615194963326267,1.1093203834481413,0.048509198960193164,-0.5376515320424334,1.6484098471378383,-0.05852859995928767,1.5959394662182558,0.8937301213813875
6,18,1,RF_maintenance,1.0,0.5379001600893134,7.75851583438932,-0.6690834702217661,-0.46153889600328574,0.5315636727839695,3.8420241670014557,-0.25723439247254415,10.85649122297773
7,27,1,RF_maintenance,1.0,15.748435776784623,19.490453203501115,34.77065493522458,20.84886780181562,11.560167470593655,43.99961933055597,0.35688676481198695,96.87186751014933
8,28,1,RF_maintenance,1.0,22.190494652588445,1.113264382440504,2.1944318521320203,0.5926228960108174,9.490691285248534,5.341815427951968,18.568247144234736,0.9338358439080083
9,29,1,digital_ok,0.0,-1.298086057661865,-0.8264648269138445,-0.6612917148926684,0.016513859883577654,0.1165700536426339,0.6595306263716787,-0.17733358331882848,0.6777453005675398
10,30,1,RF_maintenance,1.0,0.5956916530587161,0.1131096846689851,6.963206612789361,8.678185400766454,-0.12964422218141533,0.6010235086132518,-0.039510907899937386,1.2510947401613068
11,45,5,RF_maintenance,1.0,0.700914840532627,18.243828642981775,-0.8657050019154834,35.215521484683464,-0.9096716128309349,10.110666906872408,-0.5032491914465741,0.2618540690522202
12,46,5,digital_ok,0.0,-0.07401286472458128,-0.5162173374079159,-0.801941267932261,1.1799402468906126,2.5897460617504766,0.442046835516125,0.9666908053073175,1.831016740418615
13,73,5,RF_maintenance,0.0,0.782589823493239,-0.2864776386131921,1.0617762981376457,0.6801793639145953,2.1547477894623137,1.872701881620868,1.8889939522220975,0.27660355789031466
14,81,7,digital_ok,1.0,0.6301951465286529,1.8140140594715064,-0.36184474482703427,0.3798398184440805,12.251831154063906,10.10181886389132,-2.275067059808017,-2.1255460895501748
15,82,7,RF_maintenance,1.0,4.35679344317416,0.1955657205246313,-0.5855172336471656,-0.03361537371579392,12.349027077908273,10.106015711254676,-2.051511337577336,-2.0643742693462914
16,83,7,digital_ok,1.0,18.35820400769391,21.15650600394701,31.610055246011576,32.93129645435893,12.033771906554419,9.995886371792691,-2.297629832613308,-2.148416313426882
17,84,8,RF_maintenance,1.0,5.017781092469061,95.67101027368498,43.091661430211374,110.31138438182919,6.439850632739736,149.1566939245073,14.953223600685927,472.2818676861778
18,85,8,digital_ok,1.0,0.18209874459610345,1.44746299629247,-1.0526058574685457,0.7375259265660026,-1.441273658243958,6.238550071357026,-0.5722844749689295,2.96396097158228
19,86,8,RF_maintenance,0.0,0.016381195491056082,0.7523094897480159,-0.8038257387496672,-0.517353470409591,3.2746273596942945,-0.36012961204848726,-0.32170734715818355,0.5903040885165127
20,87,8,digital_ok,1.0,0.9061339273237693,1.0428424111871073,2.285877263449889,2.0620198085912764,3.699418396927869,1.9014992903066517,4.241328225984379,3.244491766121684
21,88,9,digital_ok,1.0,0.5928219300969954,2.2575721608591617,2.782176474798058,1.107899509105801,1.5068025493334862,-0.2622803656081465,4.429714000730958,3.2298370294945196
22,89,9,RF_maintenance,1.0,0.4806432452428666,1.0320018813658143,0.9594029439707391,0.7407490770229599,2.6481030637601353,1.0816722805800576,5.849691880269398,2.2496698139337448
23,90,9,RF_maintenance,0.0,0.9754733649601938,1.4226259951959455,2.933171708375654,-0.665668148366066,0.5166074329589252,0.8479254013079656,1.0341294679389494,0.12718844289360667
24,91,9,digital_ok,0.0,0.12890031229780805,-0.3328185482307225,-0.20233039489657367,0.8464903896931402,-0.8454339840753509,-0.5436584979590208,-0.7089680935873752,-0.27076202831968904
25,92,10,digital_ok,0.0,-0.8835707554275596,0.47571988924282044,0.6040194567630331,1.6989147468489225,0.025288183387675175,-0.31186763720169247,1.0861310202665395,0.08740554821869162
26,93,10,RF_maintenance,1.0,15.183244504874306,20.181213507956407,34.788664282196166,37.395027926509094,11.434475571551667,10.172472421681713,0.36507567598015267,0.8921630796596429
