,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric
0,81,7,digital_ok,0.0,0.5698924731182796,0.5698924731182796,0.0,-0.5600483602832235,-0.9725717207298602,-1.2593530311155818,-0.5810162647836478,-0.6434468664759205,2.0154982726508326,-0.12232879083767208,-0.1035025533255458,0.3547389201651121,0.35687082157874284,0.22168848681645067
1,82,7,RF_maintenance,1.0,0.5698924731182796,0.5698924731182796,0.0,15.191323779419053,1.794606271566343,-0.43773430466444024,-0.7280999044052324,0.04442193578740783,0.8968138108102575,0.4666249448503857,0.39260862926667545,0.3771697667737612,0.3725477268219962,0.23010787077532463
2,83,7,digital_ok,1.0,1.0,1.0,0.0,37.27330434064506,50.55819882538959,37.49604217131053,39.35935973152407,46.07671388812077,47.703646205436144,2.055104240639502,2.176945233737387,0.07547672215077283,0.11724641299165789,0.012525590241958711
3,88,9,digital_ok,1.0,0.0,0.0,0.0,2.253400756520924,3.6783466287546758,6.058688601903288,4.282034306985361,4.511273733499467,3.234477870630209,1.7897196435158063,1.5248258192635422,0.8393752672522641,0.871109257412287,0.2923621460143853
4,90,9,RF_maintenance,1.0,0.0,0.0,0.0,1.7367232151770313,-0.03626630920212774,0.4621124581217852,-0.22861716738187773,13.052431239081685,1.0217255525910371,14.354282675763242,3.2600869851427525,0.8552083257499489,0.8937285680638123,0.21349218948426532
5,91,9,digital_ok,0.0,0.0,0.0,0.0,-1.41266751844638,0.4558439671615589,-0.860906566303025,1.9145645604286254,-1.3581647249850282,2.3932139656849216,-0.07640324370756786,0.8528500401492681,0.8192953124903417,0.8727872606131624,0.2677565039991773
6,98,7,digital_maintenance,1.0,1.0,1.0,0.0,38.61401619977654,52.72705698265207,36.681662252733446,38.10580692693871,42.09978164336653,45.51125701438126,3.3004430831615124,2.657864883053451,0.13104611752662232,0.08774864526787722,0.03203889716798623
7,99,7,digital_ok,1.0,0.5698924731182796,0.5698924731182796,0.0,-0.7858771189341772,-0.7235602049889016,-1.3036568227167955,1.5156298201744836,2.5078064713017403,-0.11546771884706628,7.059018192898333,2.013297058258352,0.3593757776901147,0.3500918671807954,0.22325689455227682
8,100,7,RF_maintenance,1.0,0.5698924731182796,1.0,0.0,1.9267453683422633,47.22001250359655,-0.715995353005978,39.4459175604377,0.058742171685520074,43.425676554293766,0.5632315633438701,3.262793958720993,0.3840667289355415,0.15423875843829565,0.21299449172039023
9,105,9,digital_ok,0.0,0.0,0.0,0.0,0.1395712964316045,0.21501313451907292,1.3691441639580983,0.22071787655500302,0.3211179424180821,0.24123288036619742,-0.7093897666239011,0.9818774611594769,0.8316012741945091,0.8759354815244105,0.2799517491938284
10,106,9,digital_ok,0.0,0.0,0.0,0.0,0.738587723195581,0.6075833555301057,0.9601550353063961,-1.2594979078891033,-0.22114213715242337,-2.21164262264139,1.5443315342724289,0.07640324370756782,0.8692800362404615,0.9072712702490018,0.23351994360249584
11,107,9,digital_ok,0.0,0.0,0.0,0.0,1.2684913190553408,-0.04101680101971578,-0.08872367709416565,0.030528153566957143,-0.11924559444150168,0.4766927754887014,1.9446088039798217,1.6564489973102254,0.8716478865309685,0.9053302540599106,0.21294806754477044
12,108,9,digital_ok,1.0,0.0,0.0,0.0,0.8225653726210683,6.005030891279673,1.06658323359107,-1.0060584148771092,2.167879220106521,-1.538340003965596,1.105362833972995,0.6284034878416902,0.8460899063363945,0.8834558801061645,0.23047956304775966
13,116,7,RF_maintenance,1.0,1.0,1.0,0.0,44.66689123640652,53.84213407750215,37.69463751425962,39.591228246292445,46.35822326172487,47.93686954649379,2.3469561247586985,3.0374239579360878,0.09690846851768314,0.08084274782443107,-0.011784063657481714
14,119,7,RF_maintenance,0.0,0.5698924731182796,0.5698924731182796,0.0,-0.7383806936765916,-1.8253214910407365,-0.59634104351342,-0.7526404754397704,0.03197087728408198,-0.70553465247727,-0.2135090749352918,1.6589261992299213,0.3867482889010048,0.3850884629911014,0.22403022308845988
15,125,9,RF_maintenance,0.0,0.0,0.0,0.0,1.3041434501005262,-0.6106008252765988,0.37808443540874703,-0.2008295489365723,3.6558359713699162,-0.8901046756590868,0.7806407104892222,-0.17265472845020732,0.8574340250462619,0.8858526580959246,0.22459385845316768
16,126,9,RF_maintenance,0.0,0.0,0.0,0.0,0.04101680101971519,1.1142696453386562,3.4647450790510272,1.4687854416068475,1.8120288971135803,2.2166173798481505,1.218120181855876,-0.5911961965573546,0.84392734741829,0.8616007146620599,0.23470891820128797
17,138,7,digital_ok,0.0,0.5698924731182796,0.5698924731182796,0.0,-1.1445330265198728,-0.23096174221530813,0.4515515340422545,-0.030528153566957317,-0.03197087728408198,-0.08898983541435213,-0.6395917523292894,-0.6326738610597251,0.43192053051032714,0.38273579755455617,0.21427494979814624
