,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
0,3,1,digital_ok,0.0,0.0,0.0,0.0,0.2,0.0,-0.2696735872485646,-0.27682558242242106,0.7825664481005473,0.2881087810787501,0.03939391771248824,0.5406935769250791,-0.09097557232719304,0.15004759230123485,0.780704620306449,0.7256297248426873,0.3604499379670476,-0.005131724523380399,-0.003574086062144488
1,4,1,RF_maintenance,0.0,0.0,0.0,0.0,1.0,0.0,0.6043026758054552,0.9890964631300754,-0.9364920021612688,-0.37997732076322127,-0.33162791275106823,0.17787979560110287,-0.2723464149465006,-0.2369929877865844,0.7829075032336814,0.7253988068171411,0.3518527075186918,17.944767475128174,14.596060514450073
2,5,1,digital_ok,0.0,0.0,0.0,0.0,0.2,0.8,-0.5117434844248604,-0.9499017018009313,-0.7134300762879222,-0.2565628544229561,2.4259726174846206,1.422859186187505,0.46733978536239723,0.08969298729171618,0.7836891233971297,0.7229019973068063,0.34912996330733775,1.8422647714614868,1.552369862794876
3,15,1,digital_ok,1.0,1.0,1.0,0.0,1.0,0.0,,,inf,inf,,,,,,,,0.0,0.0
4,16,1,digital_ok,1.0,1.0,1.0,0.0,1.0,0.0,,,inf,inf,,,,,,,,0.0,0.0
5,17,1,digital_ok,1.0,1.0,1.0,0.0,1.0,0.0,,,inf,inf,,,,,,,,0.0,0.0
6,18,1,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,0.7606079282419242,8.970278038755326,1.953346400885066,-0.2376348057535553,3.236398873875134,14.389073041864007,-0.17118072562000702,18.87213854326152,0.7817700941014307,0.5723205438417831,0.45409800020457186,0.0,0.0
7,27,1,RF_maintenance,1.0,0.9543010752688172,1.0,0.0,1.0,0.0,21.32899837938427,24.77387790110434,47.002270173549825,50.05218214470757,43.93512937070466,71.4128898339962,1.3465065667736154,2.6198110250312485,0.23056811190798143,0.06892364221262207,0.11968589592255485,0.0,0.0
8,28,1,RF_maintenance,1.0,0.8198924731182796,0.34946236559139787,0.18010752688172044,1.0,0.0,20.692044020559557,2.1810685612282303,2.4820726150435104,2.0894976421587366,28.91238408184213,18.161334510934797,52.3013222811575,2.174767838316518,0.2712303985349743,0.46334018360215357,-0.022596393010411178,0.0,0.0
9,29,1,digital_ok,0.0,0.0,0.0,0.0,1.0,0.0,-0.7697866139287999,-1.1897493979323956,0.36254242121835695,0.41847057534863014,1.7133811781148909,0.6545804797582238,-0.9512525100445124,-0.5543858743513443,0.786579581756735,0.7280384859798903,0.3391892441887866,0.0,0.0
10,30,1,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,0.8712472652773006,0.4236063633220557,7.0595991742481585,10.991706007517008,2.784136115887688,6.129656163283088,2.255109002903458,1.203676737034742,0.7814501215127063,0.7277179981782419,0.34549576343973354,0.0,0.0
11,45,5,RF_maintenance,1.0,0.0,1.0,0.0,1.0,0.0,-0.42702136363712817,22.65024574708694,-0.9661245897611019,48.30543701149684,0.9709979776397991,66.93954967547782,-0.5834894207161433,2.0978085093934205,0.784836206746981,0.12080196291626143,0.4313016500581227,0.0,0.0
12,46,5,digital_ok,1.0,0.0,0.0,0.0,1.0,0.0,0.4036204044803666,-0.3604335214439232,0.4165365600799514,0.9847416062539047,9.728911249996989,3.7411215793471255,6.482396702071159,-0.24031641738612963,0.7766018742325578,0.7230001984863578,0.3476703027660637,0.0,0.0
13,73,5,RF_maintenance,0.0,0.0,0.0,0.0,1.0,0.0,1.4025720646980593,1.469050322134929,0.21442696813165124,0.37737334848360476,1.6684387649818262,2.6651047505101877,0.43860061439961057,3.8044108852156233,0.7906017253203035,0.7373122253168279,0.33632187292588384,0.0,0.0
