,Ant,Node,A Priori Status,Auto Metrics Flags,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score
0,81,7,digital_ok,0.0,,,,,,,,
1,82,7,RF_maintenance,0.0,,,,,,,,
2,83,7,digital_ok,1.0,,,,,,,,
3,88,9,digital_ok,0.0,,,,,,,,
4,90,9,RF_maintenance,0.0,,,,,,,,
5,91,9,digital_ok,0.0,,,,,,,,
6,92,10,digital_ok,1.0,,,,,,,,
7,93,10,RF_maintenance,1.0,,,,,,,,
8,94,10,RF_maintenance,1.0,,,,,,,,
9,98,7,digital_maintenance,1.0,,,,,,,,
10,99,7,digital_ok,0.0,,,,,,,,
11,100,7,RF_maintenance,1.0,,,,,,,,
12,105,9,digital_ok,0.0,,,,,,,,
13,106,9,digital_ok,0.0,,,,,,,,
14,107,9,digital_ok,0.0,,,,,,,,
15,108,9,digital_ok,0.0,,,,,,,,
16,109,10,digital_ok,1.0,,,,,,,,
17,110,10,RF_maintenance,1.0,,,,,,,,
18,111,10,digital_ok,1.0,,,,,,,,
19,112,10,RF_maintenance,1.0,,,,,,,,
20,116,7,RF_maintenance,1.0,,,,,,,,
21,119,7,RF_maintenance,0.0,,,,,,,,
22,125,9,RF_maintenance,0.0,,,,,,,,
23,126,9,RF_maintenance,0.0,,,,,,,,
24,127,10,RF_maintenance,1.0,,,,,,,,
25,128,10,digital_ok,1.0,,,,,,,,
26,129,10,digital_ok,1.0,,,,,,,,
27,130,10,digital_maintenance,1.0,,,,,,,,
28,135,12,digital_ok,0.0,,,,,,,,
29,136,12,RF_maintenance,0.0,,,,,,,,
30,138,7,digital_ok,0.0,,,,,,,,
31,155,12,RF_maintenance,1.0,,,,,,,,
32,156,12,RF_maintenance,0.0,,,,,,,,
33,157,12,RF_maintenance,1.0,,,,,,,,
34,158,12,RF_maintenance,0.0,,,,,,,,
35,176,12,digital_ok,0.0,,,,,,,,
36,177,12,digital_ok,0.0,,,,,,,,
37,178,12,digital_ok,0.0,,,,,,,,
38,179,12,digital_ok,0.0,,,,,,,,
